,Carbon_SynAntList_Full_Refined,word 1,word 2,relationship,label
1270,1564.0,"[-0.4411523   6.521702   -1.7359635   5.1368203   3.6352468   2.5517638
 -3.4758685   3.7338922   2.4409986  -1.4018224  -0.37472653  3.1826737
  0.28615755  1.5297364   1.4015666   4.449119    4.499463    0.34374052
 -4.7376165   4.342598    4.4772763   3.1849663   1.7356995   0.07906994
  2.5188975  -1.0280927   2.97212     1.6960701   6.5448956  -1.9520046
 -0.74258447  5.0082216   5.9283032  -7.6762567   3.055701    0.6010313
 -0.53509736 -6.816258    6.5103765  -3.027242    0.5113059  -0.89936703
  1.410174    0.79746103 -1.6809343   0.852545    7.1258054  -4.0761023
 -2.329528    2.5637956 ]","[ 0.30918273  1.3471696  -3.4327765  -3.7623277  -2.3898559  -0.78604925
  0.4595873   5.068742    3.7825918  -1.1095067   1.8409871   1.5495794
 -3.288241   -3.9834893   5.8297405  -0.30475482  2.5431666  -2.1528735
 -2.1694458  -4.61973    -3.4854174   4.9377174  -1.5183582   5.33281
  3.2940383   0.02769098 -1.2694203  -0.27866313  2.0809574  -0.7578725
  1.8923067  -1.2482617  -1.1337231   0.563429   -0.4950834  -2.4429708
  1.6382328  -3.0122967   5.528203    1.0217487   1.9319135  -2.0816035
 -1.8559281  -2.3530176  -1.9953926   1.2210567   6.913083   -6.72225
 -0.69038016  2.355739  ]",0,0
1271,1565.0,"[-0.4411523   6.521702   -1.7359635   5.1368203   3.6352468   2.5517638
 -3.4758685   3.7338922   2.4409986  -1.4018224  -0.37472653  3.1826737
  0.28615755  1.5297364   1.4015666   4.449119    4.499463    0.34374052
 -4.7376165   4.342598    4.4772763   3.1849663   1.7356995   0.07906994
  2.5188975  -1.0280927   2.97212     1.6960701   6.5448956  -1.9520046
 -0.74258447  5.0082216   5.9283032  -7.6762567   3.055701    0.6010313
 -0.53509736 -6.816258    6.5103765  -3.027242    0.5113059  -0.89936703
  1.410174    0.79746103 -1.6809343   0.852545    7.1258054  -4.0761023
 -2.329528    2.5637956 ]","[-1.2542932   1.395218   -0.7965501  -3.7593634  -6.454825    2.0417461
 -0.09707223  5.3056345   1.8353381  -1.8032387   5.3496685  -0.22402357
 -5.377006   -3.678266    0.1270308  -1.9999336   5.5572486  -2.684102
 -2.8135574  -2.103639   -1.1821585   3.0340655  -3.8194427   1.238115
 -0.7854164  -6.4306197  -4.3328724   1.9390595   3.5071242   0.7401428
  1.9329381  -2.381054   -4.6405163   2.706645   -3.270123    1.6046517
  2.830524   -0.19135237  2.0048351  -2.8417933   3.116109   -1.5608846
 -5.9111724   0.38234583  1.5557362  -0.927995    6.181345   -7.3725076
 -1.1517999   0.43967158]",0,0
1272,1566.0,"[-0.4411523   6.521702   -1.7359635   5.1368203   3.6352468   2.5517638
 -3.4758685   3.7338922   2.4409986  -1.4018224  -0.37472653  3.1826737
  0.28615755  1.5297364   1.4015666   4.449119    4.499463    0.34374052
 -4.7376165   4.342598    4.4772763   3.1849663   1.7356995   0.07906994
  2.5188975  -1.0280927   2.97212     1.6960701   6.5448956  -1.9520046
 -0.74258447  5.0082216   5.9283032  -7.6762567   3.055701    0.6010313
 -0.53509736 -6.816258    6.5103765  -3.027242    0.5113059  -0.89936703
  1.410174    0.79746103 -1.6809343   0.852545    7.1258054  -4.0761023
 -2.329528    2.5637956 ]","[ 0.06584148 -0.2999152   0.04408406 -0.69035524 -0.11751675 -0.4779225
 -0.02498129 -0.25500143 -0.48570484 -0.03301231 -0.1352453   0.05297572
  0.05514278 -0.4148201   0.15693462 -0.40790224 -0.1872403   0.2234181
  0.03544941  0.15392038  0.156437    1.2340872  -0.3069834   0.29748455
 -0.29906878 -0.7680838  -0.4025504  -0.3936367  -0.05129831 -0.35848227
 -0.32428786 -0.53545487 -0.21160574  0.15842775 -0.1921453   0.13883476
 -0.39588988  0.38358796 -0.02028118  0.04876767 -0.30838022 -0.13020596
  0.24903761 -0.2308548  -0.3861113   0.3539939   0.6923472  -0.11999693
 -0.3903865  -0.29547957]",0,0
1273,1567.0,"[-0.4411523   6.521702   -1.7359635   5.1368203   3.6352468   2.5517638
 -3.4758685   3.7338922   2.4409986  -1.4018224  -0.37472653  3.1826737
  0.28615755  1.5297364   1.4015666   4.449119    4.499463    0.34374052
 -4.7376165   4.342598    4.4772763   3.1849663   1.7356995   0.07906994
  2.5188975  -1.0280927   2.97212     1.6960701   6.5448956  -1.9520046
 -0.74258447  5.0082216   5.9283032  -7.6762567   3.055701    0.6010313
 -0.53509736 -6.816258    6.5103765  -3.027242    0.5113059  -0.89936703
  1.410174    0.79746103 -1.6809343   0.852545    7.1258054  -4.0761023
 -2.329528    2.5637956 ]","[-0.01418176 -0.18892953 -0.01474029 -0.29955983 -0.00251265 -0.32114196
 -0.10141965 -0.09721982  0.13535908 -0.01521576 -0.06462929 -0.13740231
 -0.15019411 -0.31505352 -0.18877977 -0.49975562  0.39044818 -0.11524922
 -0.06932012  0.02525777 -0.2466821   0.03311196  0.13472918  0.41088486
  0.09011988 -0.21272768 -0.0352244   0.16536856  0.32313117 -0.07677649
  0.08847558 -0.22092503  0.01797093 -0.22154118 -0.10160277 -0.07564405
  0.29190928 -0.2555814   0.25557107 -0.0266047  -0.36219063  0.01509623
  0.25617832 -0.36179426 -0.07362828  0.11202046 -0.03840787 -0.11971115
  0.02454889 -0.16049103]",0,0
1274,1570.0,"[-0.4411523   6.521702   -1.7359635   5.1368203   3.6352468   2.5517638
 -3.4758685   3.7338922   2.4409986  -1.4018224  -0.37472653  3.1826737
  0.28615755  1.5297364   1.4015666   4.449119    4.499463    0.34374052
 -4.7376165   4.342598    4.4772763   3.1849663   1.7356995   0.07906994
  2.5188975  -1.0280927   2.97212     1.6960701   6.5448956  -1.9520046
 -0.74258447  5.0082216   5.9283032  -7.6762567   3.055701    0.6010313
 -0.53509736 -6.816258    6.5103765  -3.027242    0.5113059  -0.89936703
  1.410174    0.79746103 -1.6809343   0.852545    7.1258054  -4.0761023
 -2.329528    2.5637956 ]","[-0.39545658  0.04082117 -0.21634191 -0.40524167 -0.08658042  0.11624686
 -0.03807108  0.08944599 -0.69410914 -0.3287865  -0.13992772 -0.25211105
 -0.04689581  0.0326362  -0.2337027   0.2701001  -0.08496687 -0.16327664
 -0.16191599 -0.36020303  0.42832232  0.2797132  -0.01848947 -0.12517908
 -0.06077489  0.17517085 -0.07665298  0.3316819   0.14269644  0.37219372
  0.0531565  -0.2137212   0.1538526   0.26998246  0.1096389  -0.26425302
 -0.50281215 -0.19617867  0.17504261 -0.42496806  0.229737   -0.19267395
  0.4212014  -0.08016777  0.26819405  0.07217155  0.50956386  0.16680862
 -0.42187744 -0.05465918]",0,0
1275,1571.0,"[-0.4411523   6.521702   -1.7359635   5.1368203   3.6352468   2.5517638
 -3.4758685   3.7338922   2.4409986  -1.4018224  -0.37472653  3.1826737
  0.28615755  1.5297364   1.4015666   4.449119    4.499463    0.34374052
 -4.7376165   4.342598    4.4772763   3.1849663   1.7356995   0.07906994
  2.5188975  -1.0280927   2.97212     1.6960701   6.5448956  -1.9520046
 -0.74258447  5.0082216   5.9283032  -7.6762567   3.055701    0.6010313
 -0.53509736 -6.816258    6.5103765  -3.027242    0.5113059  -0.89936703
  1.410174    0.79746103 -1.6809343   0.852545    7.1258054  -4.0761023
 -2.329528    2.5637956 ]","[-0.31304368  0.78327644 -0.01913656 -2.546528   -0.36801088  0.7044864
 -0.5806035   1.0428427  -2.542745   -1.0978687  -1.0940557  -1.6313962
  0.4907606   0.0172565  -0.2651651   1.0325568   1.1746606  -0.53222513
  0.01931235 -0.57561344  1.0914432   0.53957886  0.4927086  -1.2908167
 -0.87391496 -2.0307028  -0.15783504 -0.8076864   0.46318412  2.129179
 -1.0191771  -0.3766137   1.2006124   1.1950225  -1.0435493  -0.7800869
 -1.8644345  -0.2744841  -0.3389466  -0.43278325  0.699679   -1.5550894
  0.09589528 -0.8696617  -0.06793406 -0.16094628  3.3914478  -0.69747424
 -2.1424656   0.00752828]",0,0
1276,1572.0,"[-0.4411523   6.521702   -1.7359635   5.1368203   3.6352468   2.5517638
 -3.4758685   3.7338922   2.4409986  -1.4018224  -0.37472653  3.1826737
  0.28615755  1.5297364   1.4015666   4.449119    4.499463    0.34374052
 -4.7376165   4.342598    4.4772763   3.1849663   1.7356995   0.07906994
  2.5188975  -1.0280927   2.97212     1.6960701   6.5448956  -1.9520046
 -0.74258447  5.0082216   5.9283032  -7.6762567   3.055701    0.6010313
 -0.53509736 -6.816258    6.5103765  -3.027242    0.5113059  -0.89936703
  1.410174    0.79746103 -1.6809343   0.852545    7.1258054  -4.0761023
 -2.329528    2.5637956 ]","[-1.4608128   4.0752172   0.770469    0.3547884   1.2259867  -0.17578596
 -1.7329226   0.64814967  0.2109426  -2.6121736  -0.15436383 -0.6687699
  0.50142777  4.5593324   1.6204141   2.1552289   1.1917809   0.35755128
 -1.2154284  -0.9470944  -0.37446746 -1.407235    0.83453363 -0.5253897
 -2.5364456  -0.78645426  1.6209828   1.8822416   2.7567065   2.0571654
 -0.18531628 -0.2101822   3.8184733   0.9441007   0.45717567  0.33463004
 -1.7008533  -1.9458693   2.9480808   0.08683427  3.669683   -2.671842
  0.5186507  -3.8616664   0.76751864  2.3052914   3.3958442  -1.7816124
  1.2099302   5.145498  ]",0,0
1277,1573.0,"[-0.4411523   6.521702   -1.7359635   5.1368203   3.6352468   2.5517638
 -3.4758685   3.7338922   2.4409986  -1.4018224  -0.37472653  3.1826737
  0.28615755  1.5297364   1.4015666   4.449119    4.499463    0.34374052
 -4.7376165   4.342598    4.4772763   3.1849663   1.7356995   0.07906994
  2.5188975  -1.0280927   2.97212     1.6960701   6.5448956  -1.9520046
 -0.74258447  5.0082216   5.9283032  -7.6762567   3.055701    0.6010313
 -0.53509736 -6.816258    6.5103765  -3.027242    0.5113059  -0.89936703
  1.410174    0.79746103 -1.6809343   0.852545    7.1258054  -4.0761023
 -2.329528    2.5637956 ]","[-2.3057435   3.2633452  -1.0801419   0.6949997   1.975963    0.88747716
 -2.3421557   3.19546    -1.7711608  -1.083075   -2.312376   -0.49557927
  0.87943316 -0.81926596  0.44592747  3.8310916   3.6247356  -0.6032627
 -2.5602767   0.3456221   3.5509145   2.6811583  -1.0085835   0.33319986
 -0.90855527 -2.2338164   3.7128315   0.11213654  4.198508    1.1418805
 -0.43229103  1.8120242   3.4483633  -0.5134634  -1.1820126   0.553969
 -2.7496626  -2.8769493   3.1136518  -3.813789    1.7446336  -1.4870307
  0.7246324   0.9851317  -1.3484104  -0.05387806  7.663965   -0.09277833
 -3.7194355  -0.14595628]",1,1
1278,1574.0,"[-0.4411523   6.521702   -1.7359635   5.1368203   3.6352468   2.5517638
 -3.4758685   3.7338922   2.4409986  -1.4018224  -0.37472653  3.1826737
  0.28615755  1.5297364   1.4015666   4.449119    4.499463    0.34374052
 -4.7376165   4.342598    4.4772763   3.1849663   1.7356995   0.07906994
  2.5188975  -1.0280927   2.97212     1.6960701   6.5448956  -1.9520046
 -0.74258447  5.0082216   5.9283032  -7.6762567   3.055701    0.6010313
 -0.53509736 -6.816258    6.5103765  -3.027242    0.5113059  -0.89936703
  1.410174    0.79746103 -1.6809343   0.852545    7.1258054  -4.0761023
 -2.329528    2.5637956 ]","[-0.19483045  0.08575575 -0.16722232 -0.14591631 -0.51545155 -0.2279088
 -0.02637883 -0.54273874 -0.16202338 -0.03813761 -0.0910907  -0.00730274
  0.497866   -0.23483776  0.06867465 -0.10498782  0.05640374 -0.22970392
 -0.12620264 -0.0810661   0.06858498  0.08283457 -0.15535206  0.31824115
 -0.08777876 -0.38673958 -0.22959842  0.05427512 -0.32846415  0.05286467
  0.18060161  0.17886144  0.24750903  0.33643958 -0.15176824  0.01849589
 -0.10152576  0.25664547 -0.02146483  0.15270871  0.26094007 -0.37321773
  0.51773006 -0.18609507 -0.03847616 -0.1546552   0.5042387  -0.11496866
 -0.32525176  0.25031087]",0,0
1279,1575.0,"[-0.4411523   6.521702   -1.7359635   5.1368203   3.6352468   2.5517638
 -3.4758685   3.7338922   2.4409986  -1.4018224  -0.37472653  3.1826737
  0.28615755  1.5297364   1.4015666   4.449119    4.499463    0.34374052
 -4.7376165   4.342598    4.4772763   3.1849663   1.7356995   0.07906994
  2.5188975  -1.0280927   2.97212     1.6960701   6.5448956  -1.9520046
 -0.74258447  5.0082216   5.9283032  -7.6762567   3.055701    0.6010313
 -0.53509736 -6.816258    6.5103765  -3.027242    0.5113059  -0.89936703
  1.410174    0.79746103 -1.6809343   0.852545    7.1258054  -4.0761023
 -2.329528    2.5637956 ]","[ 0.84513825  0.7865261  -3.3747807  -6.7042303  -0.6594658  -1.5022635
 -1.4341893   9.019099    1.7633065   0.02708533 -2.6158972  -2.551114
 -6.9462714  -4.5975275   3.8133736   0.23676047  2.865196    1.4929312
 -1.030893   -3.020294   -3.700584    3.6257575   0.5466708   5.6779485
  5.6925883   2.975706    7.6940784  -0.03193368  6.276293    3.2573752
  0.24543102 -5.405491    0.1320129   0.06850243  0.53085977 -4.768692
 -0.26551515 -1.0190378   6.586081   -0.9285369  -4.8342876   0.88846534
  1.7625258  -9.193514   -3.059281   -1.4748287   8.028566   -3.952294
 -0.0296904   1.5695534 ]",0,0
1280,1576.0,"[-0.4411523   6.521702   -1.7359635   5.1368203   3.6352468   2.5517638
 -3.4758685   3.7338922   2.4409986  -1.4018224  -0.37472653  3.1826737
  0.28615755  1.5297364   1.4015666   4.449119    4.499463    0.34374052
 -4.7376165   4.342598    4.4772763   3.1849663   1.7356995   0.07906994
  2.5188975  -1.0280927   2.97212     1.6960701   6.5448956  -1.9520046
 -0.74258447  5.0082216   5.9283032  -7.6762567   3.055701    0.6010313
 -0.53509736 -6.816258    6.5103765  -3.027242    0.5113059  -0.89936703
  1.410174    0.79746103 -1.6809343   0.852545    7.1258054  -4.0761023
 -2.329528    2.5637956 ]","[-6.9653354   2.0401978  -0.3250815  -3.014381   -8.174077   -2.1692777
 -0.69050735  1.9479934  -3.2914848  -1.9153903   2.679165    1.2022364
 -4.1416807  -0.9079187   5.08467    -3.1846561   5.533714   -2.6648207
 -3.7588003  -6.2867146  -3.5882182   5.3275065  -4.265421    8.025128
  0.42269194 -1.2689806  -1.7406423  -0.3813024   1.4841243  -1.3148695
  4.6383605  -7.9609137  -1.0589368  -0.2800629   3.7977104  -0.5919518
 -1.2545713   0.10151045  1.7907653  -0.22388214  3.0806627  -2.99935
 -0.32189122 -2.296856   -4.4994364   1.3859907  10.283223   -3.9568257
  3.0977414  -0.03191123]",0,0
1281,1577.0,"[-0.4411523   6.521702   -1.7359635   5.1368203   3.6352468   2.5517638
 -3.4758685   3.7338922   2.4409986  -1.4018224  -0.37472653  3.1826737
  0.28615755  1.5297364   1.4015666   4.449119    4.499463    0.34374052
 -4.7376165   4.342598    4.4772763   3.1849663   1.7356995   0.07906994
  2.5188975  -1.0280927   2.97212     1.6960701   6.5448956  -1.9520046
 -0.74258447  5.0082216   5.9283032  -7.6762567   3.055701    0.6010313
 -0.53509736 -6.816258    6.5103765  -3.027242    0.5113059  -0.89936703
  1.410174    0.79746103 -1.6809343   0.852545    7.1258054  -4.0761023
 -2.329528    2.5637956 ]","[-0.5808413  -0.01910462  0.18429154  0.19695045 -0.39957443 -0.9163144
  0.19344513 -0.18900555 -0.17296952 -0.27145693 -0.4063913  -0.3290563
  0.20572358  0.17644477 -0.61728126  0.18157649  0.15327273 -0.6706916
 -0.32206053 -0.04519744  0.44295275 -0.05102779 -0.06119331  0.1204175
 -0.27414557 -0.16136697 -0.27109754  0.01916102  0.06523588  0.6528128
  0.12174616 -0.3234541   0.15337878  0.63083225 -0.02174069  0.4725461
 -0.4088973   0.03091163  0.2722108   0.19223222  0.21649933 -0.20505022
 -0.26314336 -0.553657   -0.09228759  0.3985332   0.07970192 -0.2973368
 -0.3421924   0.39078668]",0,0
1282,1578.0,"[-0.4411523   6.521702   -1.7359635   5.1368203   3.6352468   2.5517638
 -3.4758685   3.7338922   2.4409986  -1.4018224  -0.37472653  3.1826737
  0.28615755  1.5297364   1.4015666   4.449119    4.499463    0.34374052
 -4.7376165   4.342598    4.4772763   3.1849663   1.7356995   0.07906994
  2.5188975  -1.0280927   2.97212     1.6960701   6.5448956  -1.9520046
 -0.74258447  5.0082216   5.9283032  -7.6762567   3.055701    0.6010313
 -0.53509736 -6.816258    6.5103765  -3.027242    0.5113059  -0.89936703
  1.410174    0.79746103 -1.6809343   0.852545    7.1258054  -4.0761023
 -2.329528    2.5637956 ]","[-6.2400956   5.619385    3.4685352  -2.5830503  -0.9227536  -1.949232
  5.39749     6.7330146  -0.16108644 -3.1450508   1.6859651  -4.020875
 -3.1618667  -2.2557228   4.988474   -5.3906107   2.8141985  -0.4331356
  0.46340686 -1.0687816  -2.132968    6.3106875  -2.9389052   8.047324
 -1.6102216  -4.15348    -3.1937175   1.0969837   0.4437835  -2.6504664
 -0.901547   -1.5870198   2.6780598  -2.0795085   5.911341   -0.59598476
 -3.2209194   0.22179177  7.1714435  -0.1836371   2.0247753  -0.58951986
 -2.4493003  -6.9318476   0.01507496  1.5356815  12.920504   -8.289068
 -0.7696263  -3.5127332 ]",0,0
1283,1580.0,"[-0.4411523   6.521702   -1.7359635   5.1368203   3.6352468   2.5517638
 -3.4758685   3.7338922   2.4409986  -1.4018224  -0.37472653  3.1826737
  0.28615755  1.5297364   1.4015666   4.449119    4.499463    0.34374052
 -4.7376165   4.342598    4.4772763   3.1849663   1.7356995   0.07906994
  2.5188975  -1.0280927   2.97212     1.6960701   6.5448956  -1.9520046
 -0.74258447  5.0082216   5.9283032  -7.6762567   3.055701    0.6010313
 -0.53509736 -6.816258    6.5103765  -3.027242    0.5113059  -0.89936703
  1.410174    0.79746103 -1.6809343   0.852545    7.1258054  -4.0761023
 -2.329528    2.5637956 ]","[-3.3868673e+00  2.4598866e+00 -1.9682239e+00 -4.2228236e+00
 -4.8280382e+00 -7.0098567e-01 -1.8143018e+00  6.4972420e+00
 -4.2619915e+00 -1.4078585e+00  6.9683104e+00 -2.5390904e+00
 -2.8192146e+00 -8.4953409e-01  1.7135779e+00 -6.7000818e-01
  6.5107088e+00 -1.6706287e+00 -1.5658675e-01 -5.0711508e+00
 -7.1276712e+00 -2.8991675e+00 -3.4930713e+00  4.7434239e+00
 -1.2689189e+00 -2.1019216e+00 -6.2094253e-01 -3.5875478e+00
  1.2985995e+00 -2.2181387e+00  4.2526892e-01 -3.3145852e+00
 -1.6995200e+00  1.4645411e-01  4.7205248e+00  2.5281203e+00
  3.4634867e+00  2.4933619e+00  1.0424079e+00  5.1727428e+00
  4.5654783e+00 -1.4926662e+00 -5.5333776e-03 -1.0694166e+01
 -4.5014877e+00  5.2928081e+00  1.1390871e+01 -3.6148660e+00
 -7.4325973e-01  2.0612214e+00]",1,1
1284,1581.0,"[-0.4411523   6.521702   -1.7359635   5.1368203   3.6352468   2.5517638
 -3.4758685   3.7338922   2.4409986  -1.4018224  -0.37472653  3.1826737
  0.28615755  1.5297364   1.4015666   4.449119    4.499463    0.34374052
 -4.7376165   4.342598    4.4772763   3.1849663   1.7356995   0.07906994
  2.5188975  -1.0280927   2.97212     1.6960701   6.5448956  -1.9520046
 -0.74258447  5.0082216   5.9283032  -7.6762567   3.055701    0.6010313
 -0.53509736 -6.816258    6.5103765  -3.027242    0.5113059  -0.89936703
  1.410174    0.79746103 -1.6809343   0.852545    7.1258054  -4.0761023
 -2.329528    2.5637956 ]","[-0.41951478  0.41743052 -0.3709971  -0.28860545 -0.04790802 -0.39253706
 -0.46177354  0.35453537 -0.12699582 -0.16627495 -0.2003611  -0.41357854
  0.08052723 -0.33896145 -0.11163     0.13523637  0.44989714  0.07600813
 -0.26872885 -0.33185753 -0.02990177  0.04155361  0.24091898  0.17779657
 -0.02292815 -0.38489142 -0.18406434 -0.24261656  0.19157438  0.25446177
 -0.26450664  0.00409195  0.383553    0.12767382 -0.2529963  -0.12455163
 -0.07478023 -0.28095278  0.02807434  0.26333672 -0.03925566 -0.3753237
  0.10758632 -0.07295093 -0.135655   -0.03546475  0.49547783 -0.24236381
 -0.5354323   0.39247325]",0,0
1285,1582.0,"[-0.4411523   6.521702   -1.7359635   5.1368203   3.6352468   2.5517638
 -3.4758685   3.7338922   2.4409986  -1.4018224  -0.37472653  3.1826737
  0.28615755  1.5297364   1.4015666   4.449119    4.499463    0.34374052
 -4.7376165   4.342598    4.4772763   3.1849663   1.7356995   0.07906994
  2.5188975  -1.0280927   2.97212     1.6960701   6.5448956  -1.9520046
 -0.74258447  5.0082216   5.9283032  -7.6762567   3.055701    0.6010313
 -0.53509736 -6.816258    6.5103765  -3.027242    0.5113059  -0.89936703
  1.410174    0.79746103 -1.6809343   0.852545    7.1258054  -4.0761023
 -2.329528    2.5637956 ]","[-1.6660647   0.5652927   0.2211879  -2.4906719  -0.42503458  1.3783017
  0.2750135   1.2817187  -3.0258327  -1.1364368  -1.993169   -0.5202657
  1.5384605  -0.5799268  -0.8205191   0.8703861   1.7285855  -0.14774336
 -0.30074054 -0.64115876  1.5041637   1.0530968   1.3330836   0.5300998
 -2.2245662  -3.1034968  -0.18421066 -1.7275245  -0.1142699   1.3463503
 -0.777883    0.91591716  3.0133882   2.6976023  -1.4690655  -0.5077857
 -1.9149897  -0.131476    2.2967503   0.45180047 -0.68381155 -0.6545907
  1.1135311  -0.33552286 -1.1730919  -1.4377161   3.2800276  -0.63062674
 -1.8424867  -1.4745592 ]",0,0
1286,1583.0,"[-0.4411523   6.521702   -1.7359635   5.1368203   3.6352468   2.5517638
 -3.4758685   3.7338922   2.4409986  -1.4018224  -0.37472653  3.1826737
  0.28615755  1.5297364   1.4015666   4.449119    4.499463    0.34374052
 -4.7376165   4.342598    4.4772763   3.1849663   1.7356995   0.07906994
  2.5188975  -1.0280927   2.97212     1.6960701   6.5448956  -1.9520046
 -0.74258447  5.0082216   5.9283032  -7.6762567   3.055701    0.6010313
 -0.53509736 -6.816258    6.5103765  -3.027242    0.5113059  -0.89936703
  1.410174    0.79746103 -1.6809343   0.852545    7.1258054  -4.0761023
 -2.329528    2.5637956 ]","[-2.627854    0.19028364 -0.14783417 -2.6273096  -1.4803916   1.0531247
  3.0199535   0.9023014   1.0197237  -0.7713045  -0.0439643  -0.70131963
  2.1621165  -0.768686    0.01686923  1.0060109   0.2101832  -0.26396555
 -0.40641502 -1.1367123  -0.3621737   0.57027656  0.36748567  0.85919166
  0.3715318  -1.1622169  -0.4600023  -1.2721103   0.38217592 -0.63139206
  0.80699015  0.42286643  3.174907    3.2777855  -1.1278479   0.4913488
 -0.8481766  -2.078798    3.3646712  -0.4175384   1.273142   -0.55275345
  1.9217738  -3.2237122  -0.33499488 -2.231307    2.712249   -2.0312698
  0.8703026   1.7092733 ]",0,0
1287,1584.0,"[-0.4411523   6.521702   -1.7359635   5.1368203   3.6352468   2.5517638
 -3.4758685   3.7338922   2.4409986  -1.4018224  -0.37472653  3.1826737
  0.28615755  1.5297364   1.4015666   4.449119    4.499463    0.34374052
 -4.7376165   4.342598    4.4772763   3.1849663   1.7356995   0.07906994
  2.5188975  -1.0280927   2.97212     1.6960701   6.5448956  -1.9520046
 -0.74258447  5.0082216   5.9283032  -7.6762567   3.055701    0.6010313
 -0.53509736 -6.816258    6.5103765  -3.027242    0.5113059  -0.89936703
  1.410174    0.79746103 -1.6809343   0.852545    7.1258054  -4.0761023
 -2.329528    2.5637956 ]","[-0.90833616  0.856776   -1.1984789  -2.672092   -0.9246383  -3.5501862
 -0.21555702  3.7377682   4.241372   -1.5966799  -1.0478557  -3.2313282
 -3.374694   -0.8379561   5.2973266  -3.3036485   4.385331    1.3835441
 -1.2659931  -2.3728037  -3.684426   -0.25351527 -0.5106661   4.859729
  0.308103    1.249891    3.7412152   0.7132926   1.5608809  -0.46707642
  0.7779842  -2.0146174   1.2134699  -2.5603366   0.90545475 -1.8667191
  2.2575006  -2.3027623   4.1507273   2.5415137  -3.2626066  -2.6210425
  1.4115402  -5.668779   -3.0901623   1.3291358   3.374324   -2.7720442
  0.6822791   2.7189293 ]",1,1
