,0,1,2
19273,met,clash,syn
19274,met,contact,syn
19275,met,face,syn
19276,met,find,syn
19277,met,greet,syn
19278,met,see,syn
19279,met,reach,syn
19280,met,satisfy,syn
19281,met,match,syn
19282,met,join,syn
19283,met,appear,syn
19284,met,show,syn
19285,met,gather,syn
19286,met,sit,syn
19287,met,open,syn
19288,met,massed,syn
19289,met,accumulated,syn
19290,met,collected,syn
19291,met,concentrated,syn
19292,met,huddled,syn
19293,met,reunited,syn
19294,fractions,whole,ant
19295,fractions,chunk,syn
19296,fractions,half,syn
19297,fractions,portion,syn
19298,fractions,ratio,syn
19299,fraction,whole,ant
19300,fraction,lot,ant
19301,fraction,entirety,ant
19302,fraction,chunk,syn
19303,fraction,half,syn
19304,fraction,portion,syn
19305,fraction,ratio,syn
19306,fraction,dose,syn
19307,fraction,fragment,syn
19308,fraction,item,syn
19309,fraction,part,syn
19310,fraction,sample,syn
19311,fraction,shard,syn
19312,fraction,slice,syn
19313,fraction,sliver,syn
19314,fraction,snippet,syn
19315,fraction,taste,syn
19316,fraction,trace,syn
19317,fraction,article,syn
19318,fraction,design,syn
19319,fraction,element,syn
19320,fraction,fact,syn
19321,fraction,plan,syn
19322,fraction,schedule,syn
19323,fraction,structure,syn
19324,fraction,thing,syn
19325,structural,accessory,ant
19326,structural,secondary,ant
19327,structural,auxiliary,ant
19328,structural,learned,ant
19329,structural,nonessential,ant
19330,structural,needless,ant
19331,structural,inessential,ant
19332,structural,unnecessary,ant
19333,structural,extrinsic,ant
19334,structural,trivial,ant
19335,structural,least,ant
19336,structural,unimportant,ant
19337,structural,insignificant,ant
19338,structural,minor,ant
19339,structural,lesser,ant
19340,structural,anatomical,syn
19341,structural,architectural,syn
19342,structural,basic,syn
19343,structural,constitutional,syn
19344,structural,skeletal,syn
19345,structural,spatial,syn
19346,structural,central,syn
19347,structural,crucial,syn
19348,structural,elemental,syn
19349,structural,elementary,syn
19350,structural,essential,syn
19351,structural,indispensable,syn
19352,structural,integral,syn
19353,structural,intrinsic,syn
19354,structural,major,syn
19355,structural,necessary,syn
19356,structural,paramount,syn
19357,structural,principal,syn
19358,structural,radical,syn
19359,structural,significant,syn
19360,structural,structural,syn
19361,structural,theoretical,syn
19362,structural,underlying,syn
19363,structural,vital,syn
19364,structural,geometrical,syn
19365,structural,biological,syn
19366,structural,nuclear,syn
19367,soluble,dissolved,syn
19368,soluble,salty,syn
19369,soluble,soluble,syn
19370,insoluble,regular,ant
19371,insoluble,normal,ant
19372,insoluble,understandable,ant
19373,insoluble,usual,ant
19374,insoluble,standard,ant
19375,insoluble,fathomable,ant
19376,insoluble,explainable,ant
19377,insoluble,comprehensible,ant
19378,insoluble,intelligible,ant
19379,insoluble,willing,ant
19380,insoluble,apparent,ant
19381,insoluble,bright,ant
19382,insoluble,familiar,ant
19383,insoluble,comprehendible,ant
19384,insoluble,plain,ant
19385,insoluble,clear,ant
19386,insoluble,visible,ant
19387,insoluble,evident,ant
19388,insoluble,obvious,ant
19389,insoluble,known,ant
19390,insoluble,baffling,syn
19391,insoluble,incomprehensible,syn
19392,insoluble,mysterious,syn
19393,insoluble,mystifying,syn
19394,insoluble,odd,syn
19395,insoluble,peculiar,syn
19396,insoluble,puzzling,syn
19397,insoluble,strange,syn
19398,insoluble,unaccountable,syn
19399,insoluble,unfathomable,syn
19400,insoluble,incurable,syn
19401,insoluble,intransigent,syn
19402,insoluble,stubborn,syn
19403,insoluble,uncompromising,syn
19404,insoluble,unmanageable,syn
19405,insoluble,cryptic,syn
19406,insoluble,curious,syn
19407,insoluble,dark,syn
19408,insoluble,enigmatic,syn
19409,insoluble,inexplicable,syn
19410,insoluble,inscrutable,syn
19411,insoluble,magical,syn
19412,insoluble,mystical,syn
19413,insoluble,obscure,syn
19414,insoluble,perplexing,syn
19415,insoluble,secretive,syn
19416,insoluble,unknown,syn
19417,insoluble,weird,syn
19418,stream,defense,ant
19419,stream,retard,ant
19420,stream,current,syn
19421,stream,flood,syn
19422,stream,flow,syn
19423,stream,rush,syn
19424,stream,spate,syn
19425,stream,surge,syn
19426,stream,tide,syn
19427,stream,torrent,syn
19428,stream,tributary,syn
19429,stream,glide,syn
19430,stream,spill,syn
19431,stream,pour,syn
19432,stream,cascade,syn
19433,stream,gush,syn
19434,stream,branch,syn
19435,stream,assault,syn
19436,stream,attack,syn
19437,stream,blast,syn
19438,stream,bombardment,syn
19439,stream,burst,syn
19440,stream,deluge,syn
19441,stream,hail,syn
19442,stream,onslaught,syn
19443,stream,rain,syn
19444,stream,shower,syn
19445,stream,storm,syn
19446,stream,stream,syn
19447,stream,backwater,syn
19448,stream,bar,syn
19449,stream,glow,syn
19450,stream,laser,syn
19451,stream,radiation,syn
19452,stream,ray,syn
19453,stream,shaft,syn
19454,stream,drive,syn
19455,stream,pump,syn
19456,stream,swirl,syn
19457,stream,waft,syn
19458,stream,wave,syn
19459,stream,whistle,syn
19460,purified,dirty,ant
19461,purified,contaminated,ant
19462,purified,indecent,ant
19463,purified,impure,ant
19464,purified,affected,ant
19465,purified,hygienic,syn
19466,purified,pure,syn
19467,purified,wholesome,syn
19468,purified,immaculate,syn
19469,purified,intact,syn
19470,purified,natural,syn
19471,purified,snowy,syn
19472,purified,spotless,syn
19473,purified,sterile,syn
19474,purified,untouched,syn
19475,purified,pristine,syn
19476,purified,purified,syn
19477,purified,refined,syn
19478,purified,unadulterated,syn
19479,breakthrough,decline,ant
19480,breakthrough,decrease,ant
19481,breakthrough,loss,ant
19482,breakthrough,retrogression,ant
19483,breakthrough,retreat,ant
19484,breakthrough,diminishment,ant
19485,breakthrough,stoppage,ant
19486,breakthrough,worsening,ant
19487,breakthrough,harm,ant
19488,breakthrough,shrinkage,ant
19489,breakthrough,lessening,ant
19490,breakthrough,stagnation,ant
19491,breakthrough,withdrawal,ant
19492,breakthrough,boost,syn
19493,breakthrough,development,syn
19494,breakthrough,discovery,syn
19495,breakthrough,finding,syn
19496,breakthrough,gain,syn
19497,breakthrough,hike,syn
19498,breakthrough,improvement,syn
19499,breakthrough,leap,syn
19500,breakthrough,progress,syn
19501,breakthrough,advancement,syn
19502,breakthrough,breakthrough,syn
19503,breakthrough,growth,syn
19504,breakthrough,increase,syn
19505,breakthrough,rise,syn
19506,breakthrough,step,syn
19507,breakthrough,leading,syn
19508,breakthrough,progressive,syn
19509,breakthrough,addition,syn
19510,breakthrough,advance,syn
19511,breakthrough,expansion,syn
19512,breakthrough,increment,syn
19513,breakthrough,jump,syn
19514,breakthrough,lift,syn
19515,breakthrough,upgrade,syn
19516,breakthrough,conclusion,syn
19517,breakthrough,data,syn
19518,breakthrough,design,syn
19519,breakthrough,innovation,syn
19520,breakthrough,method,syn
19521,breakthrough,result,syn
19522,characteristics,whole,ant
19523,characteristics,aspect,syn
19524,characteristics,attribute,syn
19525,characteristics,component,syn
19526,characteristics,essence,syn
19527,characteristics,flavor,syn
19528,characteristics,nature,syn
19529,characteristics,peculiarity,syn
19530,characteristics,personality,syn
19531,characteristics,quality,syn
19532,characteristics,style,syn
19533,characteristics,symptom,syn
19534,characteristics,temperament,syn
19535,characteristics,tendency,syn
19536,characteristics,tone,syn
19537,characteristics,virtue,syn
19538,components,whole,ant
19539,components,factor,syn
19540,components,ingredient,syn
19541,components,item,syn
19542,components,peripheral,syn
19543,components,piece,syn
19544,components,segment,syn
19545,components,unit,syn
19546,components,belly,syn
19547,components,entrails,syn
19548,components,innards,syn
19549,components,instrument,syn
19550,components,structure,syn
19551,components,system,syn
19552,components,tool,syn
19553,component,whole,ant
19554,component,peripheral,syn
19555,component,item,syn
19556,component,factor,syn
19557,component,piece,syn
19558,component,segment,syn
19559,component,unit,syn
19560,component,ingredient,syn
19561,component,adornment,syn
19562,component,appliance,syn
19563,component,component,syn
19564,component,decoration,syn
19565,component,aspect,syn
19566,component,attribute,syn
19567,component,essence,syn
19568,component,flavor,syn
19569,component,nature,syn
19570,component,peculiarity,syn
19571,component,personality,syn
19572,component,quality,syn
19573,component,style,syn
19574,component,symptom,syn
19575,component,temperament,syn
19576,component,tendency,syn
19577,component,tone,syn
19578,component,virtue,syn
19579,amount,bulk,syn
19580,amount,chunk,syn
19581,amount,extent,syn
19582,amount,load,syn
19583,amount,lot,syn
19584,amount,measure,syn
19585,amount,number,syn
19586,amount,supply,syn
19587,amount,ton,syn
19588,amount,volume,syn
19589,amount,product,syn
19590,amount,outlay,syn
19591,amount,sum,syn
19592,amount,budget,syn
19593,amount,cost,syn
19594,amount,output,syn
19595,amount,expense,syn
19596,amount,import,syn
19597,amount,burden,syn
19598,amount,result,syn
19599,amount,value,syn
19600,amount,amass,syn
19601,concentration,division,ant
19602,concentration,parting,ant
19603,concentration,separation,ant
19604,concentration,severance,ant
19605,concentration,laziness,ant
19606,concentration,idleness,ant
19607,concentration,absorption,syn
19608,concentration,combination,syn
19609,concentration,consolidation,syn
19610,concentration,accumulation,syn
19611,concentration,concentration,syn
19612,concentration,effort,syn
19613,concentration,industry,syn
19614,concentration,study,syn
19615,smooth,agitated,ant
19616,smooth,broken,ant
19617,smooth,clamorous,ant
19618,smooth,complex,ant
19619,smooth,complicated,ant
19620,smooth,demanding,ant
19621,smooth,difficult,ant
19622,smooth,discontinuous,ant
19623,smooth,disturbed,ant
19624,smooth,dull,ant
19625,smooth,excited,ant
19626,smooth,hard,ant
19627,smooth,harsh,ant
19628,smooth,intermittent,ant
19629,smooth,intricate,ant
19630,smooth,loud,ant
19631,smooth,noisy,ant
19632,smooth,raised,ant
19633,smooth,rough,ant
19634,smooth,sharp,ant
19635,smooth,strict,ant
19636,smooth,strong,ant
19637,smooth,troubled,ant
19638,smooth,turbulent,ant
19639,smooth,unfixed,ant
19640,smooth,unstable,ant
19641,smooth,violent,ant
19642,smooth,wild,ant
19643,smooth,wobbly,ant
19644,smooth,irritate,ant
19645,smooth,aggravate,ant
19646,smooth,worsen,ant
19647,smooth,intensify,ant
19648,smooth,increase,ant
19649,smooth,green,ant
19650,smooth,inept,ant
19651,smooth,awkward,ant
19652,smooth,inexperienced,ant
19653,smooth,incapable,ant
19654,smooth,unskillful,ant
19655,smooth,unable,ant
19656,smooth,incompetent,ant
19657,smooth,unskilled,ant
19658,smooth,clumsy,ant
19659,smooth,ignore,ant
19660,smooth,unclever,ant
19661,smooth,stupid,ant
19662,smooth,full,ant
19663,smooth,clothed,ant
19664,smooth,continuous,syn
19665,smooth,creamy,syn
19666,smooth,easy,syn
19667,smooth,effortless,syn
19668,smooth,flat,syn
19669,smooth,fluid,syn
19670,smooth,gentle,syn
19671,smooth,glossy,syn
19672,smooth,mild,syn
19673,smooth,peaceful,syn
19674,smooth,polished,syn
19675,smooth,quiet,syn
19676,smooth,serene,syn
19677,smooth,shiny,syn
19678,smooth,silky,syn
19679,smooth,sleek,syn
19680,smooth,soft,syn
19681,smooth,stable,syn
19682,smooth,steady,syn
19683,smooth,tranquil,syn
19684,smooth,uneventful,syn
19685,smooth,velvety,syn
19686,smooth,pleasant,syn
19687,smooth,civilized,syn
19688,smooth,mellow,syn
19689,smooth,slick,syn
19690,smooth,flatten,syn
19691,smooth,mitigate,syn
19692,smooth,soften,syn
19693,smooth,alleviate,syn
19694,smooth,facilitate,syn
19695,smooth,ease,syn
19696,smooth,accomplished,syn
19697,smooth,adroit,syn
19698,smooth,capable,syn
19699,smooth,deft,syn
19700,smooth,proficient,syn
19701,smooth,skilled,syn
19702,smooth,skillful,syn
19703,smooth,versed,syn
19704,smooth,adjudicate,syn
19705,smooth,interpose,syn
19706,smooth,intervene,syn
19707,smooth,mediate,syn
19708,smooth,ingenious,syn
19709,smooth,masterly,syn
19710,smooth,shrewd,syn
19711,smooth,sly,syn
19712,smooth,bare,syn
19713,smooth,barren,syn
19714,smooth,hairless,syn
19715,smooth,naked,syn
19716,draw,plant,ant
19717,draw,repress,ant
19718,draw,refuse,ant
19719,draw,grow,ant
19720,draw,fail,ant
19721,draw,lose,ant
19722,draw,stop,ant
19723,draw,discourage,ant
19724,draw,give,ant
19725,draw,divide,ant
19726,draw,distribute,ant
19727,draw,misunderstand,ant
19728,draw,disallow,ant
19729,draw,dissuade,ant
19730,draw,scatter,ant
19731,draw,disperse,ant
19732,draw,repulse,ant
19733,draw,keep,ant
19734,draw,halt,ant
19735,draw,reject,ant
19736,draw,repel,ant
19737,draw,disenchant,ant
19738,draw,disgust,ant
19739,draw,disinterest,ant
19740,draw,bore,ant
19741,draw,shun,ant
19742,draw,tie,syn
19743,draw,gather,syn
19744,draw,drag,syn
19745,draw,bring,syn
19746,draw,elicit,syn
19747,draw,evoke,syn
19748,draw,pick,syn
19749,draw,carry,syn
19750,draw,attract,syn
19751,draw,write,syn
19752,draw,paint,syn
19753,draw,mark,syn
19754,draw,collect,syn
19755,draw,make,syn
19756,draw,take,syn
19757,draw,get,syn
19758,draw,prompt,syn
19759,draw,invite,syn
19760,draw,select,syn
19761,draw,choose,syn
19762,draw,beguile,syn
19763,draw,bewitch,syn
19764,draw,captivate,syn
19765,draw,enchant,syn
19766,draw,draw,syn
19767,draw,engage,syn
19768,draw,entice,syn
19769,draw,fascinate,syn
19770,draw,interest,syn
19771,draw,intrigue,syn
19772,draw,kill,syn
19773,coal,graphite,syn
19774,coal,soot,syn
19775,coal,ash,syn
19776,coal,cinder,syn
19777,academy,institute,syn
19778,academy,seminary,syn
19779,academy,foundation,syn
19780,academy,federation,syn
19781,academy,association,syn
19782,academy,league,syn
19783,academy,academy,syn
19784,academy,course,syn
19785,academy,division,syn
19786,academy,grade,syn
19787,academy,room,syn
19788,academy,seminar,syn
19789,academy,session,syn
19790,academy,study,syn
19791,academy,subject,syn
19792,academy,business,syn
19793,academy,clinic,syn
19794,academy,company,syn
19795,academy,establishment,syn
19796,academy,hospital,syn
19797,academy,school,syn
19798,academy,society,syn
19799,academy,system,syn
19800,academy,university,syn
19801,bath,ignore,ant
19802,bath,dehydrate,ant
19803,bath,dry,ant
19804,bath,dirty,ant
19805,bath,spend,ant
19806,bath,worsen,ant
19807,bath,shower,syn
19808,bath,tub,syn
19809,bath,toilet,syn
19810,bath,bathroom,syn
19811,bath,lavatory,syn
19812,bath,restroom,syn
19813,bath,sauna,syn
19814,bath,clean,syn
19815,bath,dip,syn
19816,bath,douse,syn
19817,bath,immerse,syn
19818,bath,rinse,syn
19819,bath,scour,syn
19820,bath,scrub,syn
19821,bath,soak,syn
19822,bath,steep,syn
19823,bath,submerge,syn
19824,bath,wet,syn
19825,bath,bath,syn
19826,bath,bathe,syn
19827,bath,brush,syn
19828,bath,cleanse,syn
19829,bath,disinfect,syn
19830,bath,dredge,syn
19831,bath,dust,syn
19832,bath,flush,syn
19833,bath,mop,syn
19834,bath,pick,syn
19835,bath,scrape,syn
19836,bath,sweep,syn
19837,bath,vacuum,syn
19838,bath,wash,syn
19839,bath,wipe,syn
19840,dope,miss,ant
19841,dope,idiot,syn
19842,dope,narcotic,syn
19843,dope,opiate,syn
19844,dope,clarify,syn
19845,dope,meet,syn
19846,topographies,sky,ant
19847,topographies,contour,syn
19848,topographies,geology,syn
19849,topographies,geopolitics,syn
19850,topographies,topography,syn
19851,topographies,area,syn
19852,topographies,environment,syn
19853,topographies,location,syn
19854,topographies,point,syn
19855,topographies,post,syn
19856,topographies,seat,syn
19857,topographies,situation,syn
19858,topographies,spot,syn
19859,topographies,stand,syn
19860,topographies,field,syn
19861,topographies,ground,syn
19862,topographies,land,syn
19863,topographies,province,syn
19864,topographies,region,syn
19865,topographies,soil,syn
19866,topographies,territory,syn
19867,topographies,turf,syn
19868,dry,damp,ant
19869,dry,full,ant
19870,dry,moist,ant
19871,dry,wet,ant
19872,dry,clear,ant
19873,dry,bland,ant
19874,dry,nice,ant
19875,dry,mild,ant
19876,dry,dull,ant
19877,dry,kind,ant
19878,dry,expand,ant
19879,dry,dampen,ant
19880,dry,fill,ant
19881,dry,grow,ant
19882,dry,soak,ant
19883,dry,bloom,ant
19884,dry,calm,ant
19885,dry,pleasant,ant
19886,dry,lively,ant
19887,dry,arid,syn
19888,dry,bare,syn
19889,dry,barren,syn
19890,dry,dehydrated,syn
19891,dry,dusty,syn
19892,dry,parched,syn
19893,dry,stale,syn
19894,dry,torrid,syn
19895,dry,simple,syn
19896,dry,dreary,syn
19897,dry,sharp,syn
19898,dry,sour,syn
19899,dry,salty,syn
19900,dry,harsh,syn
19901,dry,exhaust,syn
19902,dry,drain,syn
19903,dry,wilt,syn
19904,dry,sear,syn
19905,dry,evaporate,syn
19906,dry,blot,syn
19907,dry,wither,syn
19908,dry,deplete,syn
19909,dry,bake,syn
19910,dry,shrivel,syn
